region_id,prov_id,mun_city_id,barangay_id,psgc_id,location_desc,correspondence_code,geographic_level,old_names,city_class,income_classification,urban_rural
16.0,0.0,0.0,0.0,1600000000.0,Region XIII (Caraga),160000000.0,Reg,,,,
16.0,2.0,0.0,0.0,1600200000.0,Agusan del Norte,160200000.0,Prov,,,3rd,
16.0,2.0,1.0,0.0,1600201000.0,Buenavista,160201000.0,Mun,,,1st,
16.0,2.0,1.0,1.0,1600201001.0,Abilan,160201001.0,Bgy,,,,R
16.0,2.0,1.0,2.0,1600201002.0,Agong-ong,160201002.0,Bgy,,,,R
16.0,2.0,1.0,3.0,1600201003.0,Alubijid,160201003.0,Bgy,,,,R
16.0,2.0,1.0,4.0,1600201004.0,Guinabsan,160201004.0,Bgy,,,,R
16.0,2.0,1.0,7.0,1600201007.0,Macalang,160201007.0,Bgy,,,,R
16.0,2.0,1.0,8.0,1600201008.0,Malapong,160201008.0,Bgy,,,,R
16.0,2.0,1.0,9.0,1600201009.0,Malpoc,160201009.0,Bgy,,,,R
16.0,2.0,1.0,10.0,1600201010.0,Manapa,160201010.0,Bgy,,,,U
16.0,2.0,1.0,11.0,1600201011.0,Matabao,160201011.0,Bgy,,,,U
16.0,2.0,1.0,13.0,1600201013.0,Poblacion 1,160201013.0,Bgy,,,,R
16.0,2.0,1.0,14.0,1600201014.0,Poblacion 2,160201014.0,Bgy,,,,U
16.0,2.0,1.0,15.0,1600201015.0,Poblacion 3,160201015.0,Bgy,,,,U
16.0,2.0,1.0,16.0,1600201016.0,Poblacion 4,160201016.0,Bgy,,,,R
16.0,2.0,1.0,17.0,1600201017.0,Poblacion 5,160201017.0,Bgy,,,,R
16.0,2.0,1.0,18.0,1600201018.0,Poblacion 6,160201018.0,Bgy,,,,R
16.0,2.0,1.0,19.0,1600201019.0,Poblacion 7,160201019.0,Bgy,,,,R
16.0,2.0,1.0,20.0,1600201020.0,Poblacion 8,160201020.0,Bgy,,,,R
16.0,2.0,1.0,21.0,1600201021.0,Poblacion 9,160201021.0,Bgy,,,,R
16.0,2.0,1.0,22.0,1600201022.0,Poblacion 10,160201022.0,Bgy,,,,R
16.0,2.0,1.0,23.0,1600201023.0,Rizal,160201023.0,Bgy,,,,R
16.0,2.0,1.0,24.0,1600201024.0,Sacol,160201024.0,Bgy,,,,R
16.0,2.0,1.0,25.0,1600201025.0,Sangay,160201025.0,Bgy,,,,R
16.0,2.0,1.0,26.0,1600201026.0,Talo-ao,160201026.0,Bgy,,,,R
16.0,2.0,1.0,27.0,1600201027.0,Lower Olave,160201027.0,Bgy,,,,R
16.0,2.0,1.0,28.0,1600201028.0,Simbalan,160201028.0,Bgy,,,,U
16.0,2.0,3.0,0.0,1600203000.0,City of Cabadbaran,160203000.0,City,,CC,6th,
16.0,2.0,3.0,2.0,1600203002.0,Antonio Luna,160203002.0,Bgy,,,,R
16.0,2.0,3.0,5.0,1600203005.0,Bay-ang,160203005.0,Bgy,,,,R
16.0,2.0,3.0,6.0,1600203006.0,Bayabas,160203006.0,Bgy,,,,R
16.0,2.0,3.0,7.0,1600203007.0,Caasinan,160203007.0,Bgy,,,,R
16.0,2.0,3.0,9.0,1600203009.0,Cabinet,160203009.0,Bgy,,,,R
16.0,2.0,3.0,10.0,1600203010.0,Calamba,160203010.0,Bgy,,,,R
16.0,2.0,3.0,11.0,1600203011.0,Calibunan,160203011.0,Bgy,,,,R
16.0,2.0,3.0,12.0,1600203012.0,Comagascas,160203012.0,Bgy,,,,R
16.0,2.0,3.0,13.0,1600203013.0,Concepcion,160203013.0,Bgy,,,,R
16.0,2.0,3.0,14.0,1600203014.0,Del Pilar,160203014.0,Bgy,,,,U
16.0,2.0,3.0,16.0,1600203016.0,Katugasan,160203016.0,Bgy,,,,R
16.0,2.0,3.0,17.0,1600203017.0,Kauswagan,160203017.0,Bgy,,,,R
16.0,2.0,3.0,18.0,1600203018.0,La Union,160203018.0,Bgy,,,,U
16.0,2.0,3.0,19.0,1600203019.0,Mabini,160203019.0,Bgy,,,,U
16.0,2.0,3.0,21.0,1600203021.0,Poblacion 1,160203021.0,Bgy,,,,R
16.0,2.0,3.0,22.0,1600203022.0,Poblacion 10,160203022.0,Bgy,,,,R
16.0,2.0,3.0,23.0,1600203023.0,Poblacion 11,160203023.0,Bgy,,,,U
16.0,2.0,3.0,24.0,1600203024.0,Poblacion 12,160203024.0,Bgy,,,,R
16.0,2.0,3.0,25.0,1600203025.0,Poblacion 2,160203025.0,Bgy,,,,R
16.0,2.0,3.0,26.0,1600203026.0,Poblacion 3,160203026.0,Bgy,,,,R
16.0,2.0,3.0,27.0,1600203027.0,Poblacion 4,160203027.0,Bgy,,,,U
16.0,2.0,3.0,28.0,1600203028.0,Poblacion 5,160203028.0,Bgy,,,,U
16.0,2.0,3.0,29.0,1600203029.0,Poblacion 6,160203029.0,Bgy,,,,R
16.0,2.0,3.0,30.0,1600203030.0,Poblacion 7,160203030.0,Bgy,,,,R
16.0,2.0,3.0,31.0,1600203031.0,Poblacion 8,160203031.0,Bgy,,,,U
16.0,2.0,3.0,32.0,1600203032.0,Poblacion 9,160203032.0,Bgy,,,,U
16.0,2.0,3.0,33.0,1600203033.0,Puting Bato,160203033.0,Bgy,,,,R
16.0,2.0,3.0,37.0,1600203037.0,Sanghan,160203037.0,Bgy,,,,R
16.0,2.0,3.0,38.0,1600203038.0,Soriano,160203038.0,Bgy,,,,U
16.0,2.0,3.0,40.0,1600203040.0,Tolosa,160203040.0,Bgy,,,,U
16.0,2.0,3.0,41.0,1600203041.0,Mahaba,160203041.0,Bgy,,,,R
16.0,2.0,4.0,0.0,1600204000.0,Carmen,160204000.0,Mun,,,4th,
16.0,2.0,4.0,1.0,1600204001.0,Cahayagan,160204001.0,Bgy,,,,R
16.0,2.0,4.0,2.0,1600204002.0,Gosoon,160204002.0,Bgy,,,,R
16.0,2.0,4.0,4.0,1600204004.0,Manoligao,160204004.0,Bgy,,,,R
16.0,2.0,4.0,9.0,1600204009.0,Poblacion,160204009.0,Bgy,Carmen,,,U
16.0,2.0,4.0,10.0,1600204010.0,Rojales,160204010.0,Bgy,,,,R
16.0,2.0,4.0,11.0,1600204011.0,San Agustin,160204011.0,Bgy,,,,R
16.0,2.0,4.0,12.0,1600204012.0,Tagcatong,160204012.0,Bgy,,,,R
16.0,2.0,4.0,14.0,1600204014.0,Vinapor,160204014.0,Bgy,,,,R
16.0,2.0,5.0,0.0,1600205000.0,Jabonga,160205000.0,Mun,,,3rd,
16.0,2.0,5.0,1.0,1600205001.0,Baleguian,160205001.0,Bgy,,,,R
16.0,2.0,5.0,2.0,1600205002.0,Bangonay,160205002.0,Bgy,,,,R
16.0,2.0,5.0,3.0,1600205003.0,A. Beltran,160205003.0,Bgy,Camalig,,,R
16.0,2.0,5.0,4.0,1600205004.0,Bunga,160205004.0,Bgy,,,,R
16.0,2.0,5.0,5.0,1600205005.0,Colorado,160205005.0,Bgy,,,,R
16.0,2.0,5.0,6.0,1600205006.0,Cuyago,160205006.0,Bgy,,,,R
16.0,2.0,5.0,7.0,1600205007.0,Libas,160205007.0,Bgy,,,,R
16.0,2.0,5.0,8.0,1600205008.0,Magdagooc,160205008.0,Bgy,,,,R
16.0,2.0,5.0,9.0,1600205009.0,Magsaysay,160205009.0,Bgy,,,,R
16.0,2.0,5.0,10.0,1600205010.0,Maraiging,160205010.0,Bgy,,,,R
16.0,2.0,5.0,11.0,1600205011.0,Poblacion,160205011.0,Bgy,Jabonga,,,R
16.0,2.0,5.0,12.0,1600205012.0,San Jose,160205012.0,Bgy,,,,R
16.0,2.0,5.0,13.0,1600205013.0,San Pablo,160205013.0,Bgy,,,,R
16.0,2.0,5.0,14.0,1600205014.0,San Vicente,160205014.0,Bgy,,,,R
16.0,2.0,5.0,15.0,1600205015.0,Santo Niño,160205015.0,Bgy,,,,R
16.0,2.0,6.0,0.0,1600206000.0,Kitcharao,160206000.0,Mun,,,4th,
16.0,2.0,6.0,1.0,1600206001.0,Bangayan,160206001.0,Bgy,,,,R
16.0,2.0,6.0,2.0,1600206002.0,Canaway,160206002.0,Bgy,,,,R
16.0,2.0,6.0,3.0,1600206003.0,Hinimbangan,160206003.0,Bgy,,,,R
16.0,2.0,6.0,4.0,1600206004.0,Jaliobong,160206004.0,Bgy,,,,R
16.0,2.0,6.0,5.0,1600206005.0,Mahayahay,160206005.0,Bgy,,,,R
16.0,2.0,6.0,6.0,1600206006.0,Poblacion,160206006.0,Bgy,,,,R
16.0,2.0,6.0,7.0,1600206007.0,San Isidro,160206007.0,Bgy,,,,R
16.0,2.0,6.0,8.0,1600206008.0,San Roque,160206008.0,Bgy,,,,R
16.0,2.0,6.0,9.0,1600206009.0,Sangay,160206009.0,Bgy,,,,R
16.0,2.0,6.0,10.0,1600206010.0,Crossing,160206010.0,Bgy,,,,U
16.0,2.0,6.0,11.0,1600206011.0,Songkoy,160206011.0,Bgy,,,,R
16.0,2.0,7.0,0.0,1600207000.0,Las Nieves,160207000.0,Mun,,,2nd,
16.0,2.0,7.0,1.0,1600207001.0,Ambacon,160207001.0,Bgy,,,,R
16.0,2.0,7.0,2.0,1600207002.0,Bonifacio,160207002.0,Bgy,,,,R
16.0,2.0,7.0,3.0,1600207003.0,Consorcia,160207003.0,Bgy,,,,R
16.0,2.0,7.0,4.0,1600207004.0,Katipunan,160207004.0,Bgy,,,,R
16.0,2.0,7.0,5.0,1600207005.0,Lingayao,160207005.0,Bgy,,,,R
16.0,2.0,7.0,6.0,1600207006.0,Malicato,160207006.0,Bgy,,,,R
16.0,2.0,7.0,7.0,1600207007.0,Maningalao,160207007.0,Bgy,,,,R
16.0,2.0,7.0,8.0,1600207008.0,Marcos Calo,160207008.0,Bgy,,,,R
16.0,2.0,7.0,9.0,1600207009.0,Mat-i,160207009.0,Bgy,,,,R
16.0,2.0,7.0,10.0,1600207010.0,Pinana-an,160207010.0,Bgy,,,,R
16.0,2.0,7.0,11.0,1600207011.0,Poblacion,160207011.0,Bgy,,,,R
16.0,2.0,7.0,13.0,1600207013.0,San Isidro,160207013.0,Bgy,,,,R
16.0,2.0,7.0,14.0,1600207014.0,Tinucoran,160207014.0,Bgy,,,,R
16.0,2.0,7.0,15.0,1600207015.0,Balungagan,160207015.0,Bgy,,,,R
16.0,2.0,7.0,16.0,1600207016.0,Eduardo G. Montilla,160207016.0,Bgy,Camboayon,,,R
16.0,2.0,7.0,17.0,1600207017.0,Durian,160207017.0,Bgy,,,,R
16.0,2.0,7.0,18.0,1600207018.0,Ibuan,160207018.0,Bgy,,,,R
16.0,2.0,7.0,19.0,1600207019.0,Rosario,160207019.0,Bgy,,,,R
16.0,2.0,7.0,20.0,1600207020.0,San Roque,160207020.0,Bgy,,,,R
16.0,2.0,7.0,21.0,1600207021.0,Casiklan,160207021.0,Bgy,,,,R
16.0,2.0,8.0,0.0,1600208000.0,Magallanes,160208000.0,Mun,,,4th,
16.0,2.0,8.0,1.0,1600208001.0,Buhang,160208001.0,Bgy,,,,R
16.0,2.0,8.0,2.0,1600208002.0,Caloc-an,160208002.0,Bgy,,,,U
16.0,2.0,8.0,3.0,1600208003.0,Guiasan,160208003.0,Bgy,,,,R
16.0,2.0,8.0,5.0,1600208005.0,Poblacion,160208005.0,Bgy,,,,R
16.0,2.0,8.0,8.0,1600208008.0,Taod-oy,160208008.0,Bgy,,,,R
16.0,2.0,8.0,9.0,1600208009.0,Marcos,160208009.0,Bgy,,,,U
16.0,2.0,8.0,10.0,1600208010.0,Santo Niño,160208010.0,Bgy,,,,R
16.0,2.0,8.0,11.0,1600208011.0,Santo Rosario,160208011.0,Bgy,,,,R
16.0,2.0,9.0,0.0,1600209000.0,Nasipit,160209000.0,Mun,,,3rd,
16.0,2.0,9.0,1.0,1600209001.0,Aclan,160209001.0,Bgy,,,,R
16.0,2.0,9.0,2.0,1600209002.0,Amontay,160209002.0,Bgy,,,,U
16.0,2.0,9.0,4.0,1600209004.0,Ata-atahon,160209004.0,Bgy,,,,R
16.0,2.0,9.0,5.0,1600209005.0,Camagong,160209005.0,Bgy,,,,U
16.0,2.0,9.0,6.0,1600209006.0,Cubi-cubi,160209006.0,Bgy,,,,R
16.0,2.0,9.0,7.0,1600209007.0,Culit,160209007.0,Bgy,,,,R
16.0,2.0,9.0,8.0,1600209008.0,Jaguimitan,160209008.0,Bgy,,,,R
16.0,2.0,9.0,9.0,1600209009.0,Kinabjangan,160209009.0,Bgy,,,,R
16.0,2.0,9.0,10.0,1600209010.0,Barangay 1 ,160209010.0,Bgy,,,,R
16.0,2.0,9.0,11.0,1600209011.0,Barangay 2 ,160209011.0,Bgy,,,,R
16.0,2.0,9.0,12.0,1600209012.0,Barangay 3 ,160209012.0,Bgy,,,,R
16.0,2.0,9.0,13.0,1600209013.0,Barangay 4 ,160209013.0,Bgy,,,,U
16.0,2.0,9.0,14.0,1600209014.0,Barangay 5 ,160209014.0,Bgy,,,,U
16.0,2.0,9.0,15.0,1600209015.0,Barangay 6 ,160209015.0,Bgy,,,,R
16.0,2.0,9.0,16.0,1600209016.0,Barangay 7 ,160209016.0,Bgy,,,,U
16.0,2.0,9.0,17.0,1600209017.0,Punta,160209017.0,Bgy,,,,R
16.0,2.0,9.0,18.0,1600209018.0,Santa Ana,160209018.0,Bgy,,,,R
16.0,2.0,9.0,19.0,1600209019.0,Talisay,160209019.0,Bgy,,,,U
16.0,2.0,9.0,20.0,1600209020.0,Triangulo,160209020.0,Bgy,,,,U
16.0,2.0,10.0,0.0,1600210000.0,Santiago,160210000.0,Mun,,,4th,
16.0,2.0,10.0,2.0,1600210002.0,Curva,160210002.0,Bgy,,,,R
16.0,2.0,10.0,3.0,1600210003.0,Jagupit,160210003.0,Bgy,,,,R
16.0,2.0,10.0,5.0,1600210005.0,La Paz,160210005.0,Bgy,,,,R
16.0,2.0,10.0,7.0,1600210007.0,Poblacion I,160210007.0,Bgy,,,,U
16.0,2.0,10.0,8.0,1600210008.0,San Isidro,160210008.0,Bgy,,,,R
16.0,2.0,10.0,9.0,1600210009.0,Tagbuyacan,160210009.0,Bgy,,,,R
16.0,2.0,10.0,10.0,1600210010.0,Estanislao Morgado,160210010.0,Bgy,,,,R
16.0,2.0,10.0,11.0,1600210011.0,Poblacion II,160210011.0,Bgy,,,,R
16.0,2.0,10.0,12.0,1600210012.0,Pangaylan-IP,160210012.0,Bgy,,,,R
16.0,2.0,11.0,0.0,1600211000.0,Tubay,160211000.0,Mun,,,4th,
16.0,2.0,11.0,1.0,1600211001.0,Binuangan,160211001.0,Bgy,,,,R
16.0,2.0,11.0,2.0,1600211002.0,Cabayawa,160211002.0,Bgy,,,,R
16.0,2.0,11.0,3.0,1600211003.0,Doña Rosario,160211003.0,Bgy,,,,R
16.0,2.0,11.0,4.0,1600211004.0,La Fraternidad,160211004.0,Bgy,,,,U
16.0,2.0,11.0,5.0,1600211005.0,Lawigan,160211005.0,Bgy,,,,R
16.0,2.0,11.0,6.0,1600211006.0,Poblacion 1,160211006.0,Bgy,,,,R
16.0,2.0,11.0,7.0,1600211007.0,Poblacion 2,160211007.0,Bgy,,,,R
16.0,2.0,11.0,8.0,1600211008.0,Santa Ana,160211008.0,Bgy,,,,R
16.0,2.0,11.0,9.0,1600211009.0,Tagmamarkay,160211009.0,Bgy,,,,R
16.0,2.0,11.0,10.0,1600211010.0,Tagpangahoy,160211010.0,Bgy,,,,R
16.0,2.0,11.0,11.0,1600211011.0,Tinigbasan,160211011.0,Bgy,,,,R
16.0,2.0,11.0,12.0,1600211012.0,Victory,160211012.0,Bgy,,,,R
16.0,2.0,11.0,13.0,1600211013.0,Doña Telesfora,160211013.0,Bgy,,,,R
16.0,2.0,12.0,0.0,1600212000.0,Remedios T. Romualdez,160212000.0,Mun,,,5th,
16.0,2.0,12.0,1.0,1600212001.0,Poblacion I,160212001.0,Bgy,Agay,,,R
16.0,2.0,12.0,2.0,1600212002.0,Balangbalang,160212002.0,Bgy,,,,R
16.0,2.0,12.0,3.0,1600212003.0,Basilisa,160212003.0,Bgy,,,,R
16.0,2.0,12.0,4.0,1600212004.0,Humilog,160212004.0,Bgy,,,,R
16.0,2.0,12.0,5.0,1600212005.0,Panaytayon,160212005.0,Bgy,,,,R
16.0,2.0,12.0,6.0,1600212006.0,San Antonio,160212006.0,Bgy,,,,R
16.0,2.0,12.0,7.0,1600212007.0,Tagbongabong,160212007.0,Bgy,,,,R
16.0,2.0,12.0,8.0,1600212008.0,Poblacion II,160212008.0,Bgy,,,,R
16.0,3.0,0.0,0.0,1600300000.0,Agusan del Sur,160300000.0,Prov,,,1st,
16.0,3.0,1.0,0.0,1600301000.0,City of Bayugan,160301000.0,City,,CC,5th,
16.0,3.0,1.0,1.0,1600301001.0,Calaitan,160301001.0,Bgy,,,,R
16.0,3.0,1.0,2.0,1600301002.0,Charito,160301002.0,Bgy,,,,R
16.0,3.0,1.0,3.0,1600301003.0,Fili,160301003.0,Bgy,,,,R
16.0,3.0,1.0,4.0,1600301004.0,Hamogaway,160301004.0,Bgy,,,,R
16.0,3.0,1.0,6.0,1600301006.0,Katipunan,160301006.0,Bgy,,,,R
16.0,3.0,1.0,7.0,1600301007.0,Mabuhay,160301007.0,Bgy,,,,R
16.0,3.0,1.0,9.0,1600301009.0,Marcelina,160301009.0,Bgy,,,,R
16.0,3.0,1.0,10.0,1600301010.0,Maygatasan,160301010.0,Bgy,,,,U
16.0,3.0,1.0,11.0,1600301011.0,Noli,160301011.0,Bgy,,,,R
16.0,3.0,1.0,13.0,1600301013.0,Osmeña,160301013.0,Bgy,,,,R
16.0,3.0,1.0,14.0,1600301014.0,Panaytay,160301014.0,Bgy,,,,R
16.0,3.0,1.0,16.0,1600301016.0,Poblacion,160301016.0,Bgy,,,,U
16.0,3.0,1.0,17.0,1600301017.0,Sagmone,160301017.0,Bgy,,,,R
16.0,3.0,1.0,18.0,1600301018.0,Saguma,160301018.0,Bgy,,,,R
16.0,3.0,1.0,19.0,1600301019.0,Salvacion,160301019.0,Bgy,,,,U
16.0,3.0,1.0,20.0,1600301020.0,San Isidro,160301020.0,Bgy,,,,R
16.0,3.0,1.0,23.0,1600301023.0,Santa Irene,160301023.0,Bgy,,,,R
16.0,3.0,1.0,24.0,1600301024.0,Taglatawan,160301024.0,Bgy,,,,U
16.0,3.0,1.0,25.0,1600301025.0,Verdu,160301025.0,Bgy,,,,R
16.0,3.0,1.0,27.0,1600301027.0,Wawa,160301027.0,Bgy,,,,R
16.0,3.0,1.0,28.0,1600301028.0,Berseba,160301028.0,Bgy,,,,R
16.0,3.0,1.0,29.0,1600301029.0,Bucac,160301029.0,Bgy,,,,R
16.0,3.0,1.0,30.0,1600301030.0,Cagbas,160301030.0,Bgy,,,,U
16.0,3.0,1.0,31.0,1600301031.0,Canayugan,160301031.0,Bgy,,,,R
16.0,3.0,1.0,32.0,1600301032.0,Claro Cortez,160301032.0,Bgy,,,,R
16.0,3.0,1.0,33.0,1600301033.0,Gamao,160301033.0,Bgy,,,,R
16.0,3.0,1.0,34.0,1600301034.0,Getsemane,160301034.0,Bgy,,,,R
16.0,3.0,1.0,35.0,1600301035.0,Grace Estate,160301035.0,Bgy,,,,R
16.0,3.0,1.0,36.0,1600301036.0,Magkiangkang,160301036.0,Bgy,,,,R
16.0,3.0,1.0,37.0,1600301037.0,Mahayag,160301037.0,Bgy,,,,R
16.0,3.0,1.0,38.0,1600301038.0,Montivesta,160301038.0,Bgy,,,,R
16.0,3.0,1.0,39.0,1600301039.0,Mt. Ararat,160301039.0,Bgy,,,,R
16.0,3.0,1.0,40.0,1600301040.0,Mt. Carmel,160301040.0,Bgy,,,,R
16.0,3.0,1.0,41.0,1600301041.0,Mt. Olive,160301041.0,Bgy,,,,R
16.0,3.0,1.0,42.0,1600301042.0,New Salem,160301042.0,Bgy,,,,R
16.0,3.0,1.0,43.0,1600301043.0,Pinagalaan,160301043.0,Bgy,,,,R
16.0,3.0,1.0,44.0,1600301044.0,San Agustin,160301044.0,Bgy,,,,R
16.0,3.0,1.0,45.0,1600301045.0,San Juan,160301045.0,Bgy,,,,R
16.0,3.0,1.0,46.0,1600301046.0,Santa Teresita,160301046.0,Bgy,,,,R
16.0,3.0,1.0,47.0,1600301047.0,Santo Niño,160301047.0,Bgy,,,,R
16.0,3.0,1.0,48.0,1600301048.0,Taglibas,160301048.0,Bgy,,,,R
16.0,3.0,1.0,49.0,1600301049.0,Tagubay,160301049.0,Bgy,,,,R
16.0,3.0,1.0,50.0,1600301050.0,Villa Undayon,160301050.0,Bgy,,,,R
16.0,3.0,2.0,0.0,1600302000.0,Bunawan,160302000.0,Mun,,,1st,
16.0,3.0,2.0,1.0,1600302001.0,Bunawan Brook,160302001.0,Bgy,,,,U
16.0,3.0,2.0,2.0,1600302002.0,Consuelo,160302002.0,Bgy,,,,U
16.0,3.0,2.0,3.0,1600302003.0,Libertad,160302003.0,Bgy,,,,U
16.0,3.0,2.0,4.0,1600302004.0,Mambalili,160302004.0,Bgy,,,,R
16.0,3.0,2.0,5.0,1600302005.0,Poblacion,160302005.0,Bgy,,,,R
16.0,3.0,2.0,6.0,1600302006.0,San Andres,160302006.0,Bgy,,,,R
16.0,3.0,2.0,7.0,1600302007.0,San Marcos,160302007.0,Bgy,,,,R
16.0,3.0,2.0,8.0,1600302008.0,Imelda,160302008.0,Bgy,,,,R
16.0,3.0,2.0,9.0,1600302009.0,Nueva Era,160302009.0,Bgy,,,,R
16.0,3.0,2.0,10.0,1600302010.0,San Teodoro,160302010.0,Bgy,,,,U
16.0,3.0,3.0,0.0,1600303000.0,Esperanza,160303000.0,Mun,,,1st,
16.0,3.0,3.0,1.0,1600303001.0,Anolingan,160303001.0,Bgy,,,,R
16.0,3.0,3.0,2.0,1600303002.0,Bakingking,160303002.0,Bgy,,,,R
16.0,3.0,3.0,3.0,1600303003.0,Bentahon,160303003.0,Bgy,,,,R
16.0,3.0,3.0,4.0,1600303004.0,Bunaguit,160303004.0,Bgy,,,,R
16.0,3.0,3.0,6.0,1600303006.0,Catmonon,160303006.0,Bgy,,,,R
16.0,3.0,3.0,7.0,1600303007.0,Concordia,160303007.0,Bgy,,,,R
16.0,3.0,3.0,8.0,1600303008.0,Dakutan,160303008.0,Bgy,,,,R
16.0,3.0,3.0,9.0,1600303009.0,Duangan,160303009.0,Bgy,,,,R
16.0,3.0,3.0,10.0,1600303010.0,Mac-Arthur,160303010.0,Bgy,,,,R
16.0,3.0,3.0,11.0,1600303011.0,Guadalupe,160303011.0,Bgy,,,,R
16.0,3.0,3.0,12.0,1600303012.0,Hawilian,160303012.0,Bgy,,,,R
16.0,3.0,3.0,13.0,1600303013.0,Labao,160303013.0,Bgy,,,,R
16.0,3.0,3.0,14.0,1600303014.0,Maasin,160303014.0,Bgy,,,,R
16.0,3.0,3.0,15.0,1600303015.0,Mahagcot,160303015.0,Bgy,,,,R
16.0,3.0,3.0,16.0,1600303016.0,Milagros,160303016.0,Bgy,,,,R
16.0,3.0,3.0,17.0,1600303017.0,Nato,160303017.0,Bgy,,,,R
16.0,3.0,3.0,18.0,1600303018.0,Oro,160303018.0,Bgy,,,,R
16.0,3.0,3.0,19.0,1600303019.0,Poblacion,160303019.0,Bgy,,,,U
16.0,3.0,3.0,20.0,1600303020.0,Remedios,160303020.0,Bgy,,,,R
16.0,3.0,3.0,21.0,1600303021.0,Salug,160303021.0,Bgy,,,,R
16.0,3.0,3.0,22.0,1600303022.0,San Toribio,160303022.0,Bgy,,,,R
16.0,3.0,3.0,23.0,1600303023.0,Santa Fe,160303023.0,Bgy,,,,R
16.0,3.0,3.0,24.0,1600303024.0,Segunda,160303024.0,Bgy,,,,R
16.0,3.0,3.0,26.0,1600303026.0,Tagabase,160303026.0,Bgy,,,,R
16.0,3.0,3.0,27.0,1600303027.0,Taganahaw,160303027.0,Bgy,,,,R
16.0,3.0,3.0,28.0,1600303028.0,Tagbalili,160303028.0,Bgy,,,,R
16.0,3.0,3.0,29.0,1600303029.0,Tahina,160303029.0,Bgy,,,,R
16.0,3.0,3.0,30.0,1600303030.0,Tandang Sora,160303030.0,Bgy,,,,R
16.0,3.0,3.0,31.0,1600303031.0,Agsabu,160303031.0,Bgy,,,,R
16.0,3.0,3.0,32.0,1600303032.0,Aguinaldo,160303032.0,Bgy,,,,R
16.0,3.0,3.0,33.0,1600303033.0,Balubo,160303033.0,Bgy,,,,R
16.0,3.0,3.0,34.0,1600303034.0,Cebulan,160303034.0,Bgy,,,,R
16.0,3.0,3.0,35.0,1600303035.0,Crossing Luna,160303035.0,Bgy,,,,R
16.0,3.0,3.0,36.0,1600303036.0,Cubo,160303036.0,Bgy,,,,R
16.0,3.0,3.0,37.0,1600303037.0,Guibonon,160303037.0,Bgy,,,,R
16.0,3.0,3.0,38.0,1600303038.0,Kalabuan,160303038.0,Bgy,,,,R
16.0,3.0,3.0,39.0,1600303039.0,Kinamaybay,160303039.0,Bgy,,,,R
16.0,3.0,3.0,40.0,1600303040.0,Langag,160303040.0,Bgy,,,,R
16.0,3.0,3.0,41.0,1600303041.0,Maliwanag,160303041.0,Bgy,,,,R
16.0,3.0,3.0,42.0,1600303042.0,New Gingoog,160303042.0,Bgy,,,,R
16.0,3.0,3.0,43.0,1600303043.0,Odiong,160303043.0,Bgy,,,,R
16.0,3.0,3.0,44.0,1600303044.0,Piglawigan,160303044.0,Bgy,,,,R
16.0,3.0,3.0,45.0,1600303045.0,San Isidro,160303045.0,Bgy,,,,R
16.0,3.0,3.0,46.0,1600303046.0,San Jose,160303046.0,Bgy,,,,R
16.0,3.0,3.0,47.0,1600303047.0,San Vicente,160303047.0,Bgy,,,,R
16.0,3.0,3.0,48.0,1600303048.0,Sinakungan,160303048.0,Bgy,,,,R
16.0,3.0,3.0,49.0,1600303049.0,Valentina,160303049.0,Bgy,,,,R
16.0,3.0,4.0,0.0,1600304000.0,La Paz,160304000.0,Mun,,,1st,
16.0,3.0,4.0,1.0,1600304001.0,Bataan,160304001.0,Bgy,,,,R
16.0,3.0,4.0,2.0,1600304002.0,Comota,160304002.0,Bgy,,,,R
16.0,3.0,4.0,3.0,1600304003.0,Halapitan,160304003.0,Bgy,,,,R
16.0,3.0,4.0,4.0,1600304004.0,Langasian,160304004.0,Bgy,,,,R
16.0,3.0,4.0,5.0,1600304005.0,"Osmeña, Sr.",160304005.0,Bgy,,,,R
16.0,3.0,4.0,6.0,1600304006.0,Poblacion,160304006.0,Bgy,,,,U
16.0,3.0,4.0,7.0,1600304007.0,Sagunto,160304007.0,Bgy,,,,R
16.0,3.0,4.0,8.0,1600304008.0,Villa Paz,160304008.0,Bgy,,,,R
16.0,3.0,4.0,9.0,1600304009.0,Angeles,160304009.0,Bgy,,,,R
16.0,3.0,4.0,10.0,1600304010.0,Kasapa II,160304010.0,Bgy,,,,R
16.0,3.0,4.0,11.0,1600304011.0,Lydia,160304011.0,Bgy,,,,R
16.0,3.0,4.0,12.0,1600304012.0,Panagangan,160304012.0,Bgy,,,,R
16.0,3.0,4.0,13.0,1600304013.0,Sabang Adgawan,160304013.0,Bgy,,,,R
16.0,3.0,4.0,14.0,1600304014.0,San Patricio,160304014.0,Bgy,,,,R
16.0,3.0,4.0,15.0,1600304015.0,Valentina,160304015.0,Bgy,,,,R
16.0,3.0,5.0,0.0,1600305000.0,Loreto,160305000.0,Mun,,,1st,
16.0,3.0,5.0,1.0,1600305001.0,Binucayan,160305001.0,Bgy,,,,R
16.0,3.0,5.0,2.0,1600305002.0,Johnson,160305002.0,Bgy,,,,R
16.0,3.0,5.0,3.0,1600305003.0,Magaud,160305003.0,Bgy,,,,R
16.0,3.0,5.0,4.0,1600305004.0,Nueva Gracia,160305004.0,Bgy,,,,R
